label,perf_L1_dcache_load_misses,perf_L1_dcache_loads,perf_LLC_load_misses,perf_LLC_loads,perf_branch_instructions,perf_branch_miss_rate,perf_branch_misses,perf_cache_miss_rate,perf_cache_misses,perf_cache_references,perf_context_switches,perf_cpu_migrations,perf_cycles,perf_instructions,perf_ipc,perf_page_faults,t_wall,temp_aux-therm_c,temp_cpu-therm_c,temp_gpu-therm_c,temp_thermal-fan-est_c,temp_ttp-therm_c,ts_unix
trojan_io,9853218.321594238,128281093.4428711,4866981.079193115,30538863.806640625,99126299.47851562,0.015970591582753817,1583105.6440811157,0.08959313998955529,22038986.01916504,245989659.71875,38.76001901202835,0.5967814537361846,348770592.6933594,583095879.2851562,1.6718607918810882,21.33964904618915,13.100107981001202,39.436,39.0,38.339,38.978,38.791,1766332744.2444725
trojan_io,9469316.388305664,126950064.29492188,4611051.493896484,29631088.27783203,98097776.95507812,0.0189815151125807,1862044.4357833862,0.07834299312059928,18840139.28100586,240482760.87695312,36.36577871488407,0.762537889637315,340601500.3222656,577045746.7949219,1.6941961390332712,20.741001803660765,13.200160052998399,39.418,38.994,38.334,38.966,38.756,1766332744.3446758
trojan_io,8554840.440856934,109772477.73876953,4256126.462768555,26391254.45727539,84824187.34375,0.01360053247892801,1153654.1149673462,0.09808162490798417,20772785.95666504,211790801.55078125,33.55976236285642,0.5655321023004944,321251291.12890625,498965807.9042969,1.5531947160457649,22.402417488396168,13.300087463001546,39.418,39.003,38.328,38.966,38.756,1766332744.4444177
trojan_io,9091433.752746582,116747797.26074219,4521352.610626221,28053537.732177734,90214206.97460938,0.015049725257225609,1357699.0292663574,0.07064701752389779,15907954.716308594,225175177.578125,36.03919480345212,0.5947437705108314,319861343.4785156,530671805.7324219,1.6590682698988473,21.177487038541585,13.40009830499912,39.418,39.002,38.321,38.966,38.756,1766332744.5457737
trojan_io,8531579.660827637,108710189.94091797,4259413.032348633,26260741.17211914,84003328.59082031,0.01859807124396241,1562299.8898620605,0.09317901313245741,19601664.798950195,210365662.18066406,34.92594223562628,0.6320802313275635,300485704.2207031,494137227.00390625,1.6444616834116288,20.00360903912224,13.50009137699817,39.42,39.005,38.329,38.968,38.713,1766332744.6444175
trojan_io,8680841.681396484,104392128.8696289,4463987.155761719,26241719.73425293,80666645.03564453,0.014816606701498685,1195205.9534225464,0.10304007400266074,21342705.668823242,207130146.93945312,36.694840700598434,0.5140144486358622,306444075.203125,474509676.6796875,1.54843808406203,24.043516558595,13.600091722997604,39.42,39.005,38.329,38.968,38.713,1766332744.7444763
trojan_io,9521773.853088379,114687846.765625,4892351.012176514,28797891.401000977,88622427.04638672,0.014826024646134958,1313918.2875900269,0.08729490704997107,19850757.118652344,227398800.10742188,36.89292295835912,0.6059772906664875,310855390.3613281,521308394.3886719,1.677012561315794,23.069109994801693,13.700092101003975,39.42,38.998,38.325,38.968,38.713,1766332744.8444374
trojan_io,9812181.366882324,124971021.25732422,4899869.274505615,30198151.35595703,96568516.42578125,0.015682365692654413,1514422.788986206,0.08669395870848287,20969428.29296875,241878772.2392578,36.03474415349774,0.6892259718406422,323112878.5859375,568050096.6230469,1.7580546436559448,20.067510045599192,13.800102236004022,39.426,38.998,38.325,38.968,38.697,1766332744.944493
trojan_io,9402987.602172852,119036469.45166016,4709816.321044922,28883198.91345215,91982726.39453125,0.016196384062614932,1489787.5638122559,0.08668087220402199,20022238.911987305,230987972.35058594,37.4287795543205,0.5773869165641372,332065405.2988281,541074861.1425781,1.6294225550405073,19.48808079282753,13.900083266002184,39.426,38.998,38.33,38.968,38.697,1766332745.0444057
trojan_io,19935466.61694336,255102519.4716797,9934070.328033447,61445927.966918945,197124674.13720703,0.015526617866509444,3060679.487388611,0.09516512682338299,46893448.45214844,492758744.9042969,77.56956667709164,1.1855088206357323,695266491.5117188,1159556906.6894531,1.667787705643957,47.030123540433124,14.000085505002062,39.426,38.991,38.351,38.968,38.697,1766332745.1444054
trojan_io,8747668.774475098,118415196.13623047,4239924.787200928,27460613.915039062,91502651.55957031,0.012303233413036406,1125778.4800491333,0.09264685537103351,20699458.029052734,223423212.21972656,35.16028046654537,0.6453633461496793,326784208.8046875,538250891.5273438,1.647114141457936,19.854918136959895,14.100085233003483,39.446,38.989,38.351,38.98,38.647,1766332745.244448
trojan_io,9616089.880981445,124478314.7109375,4763308.429962158,29748870.1126709,96187788.64013672,0.01613682719350802,1552165.72341156,0.08392333632241418,20080675.227783203,239274033.99023438,34.657477071741596,0.5151738420245238,327370202.1621094,565810521.4140625,1.7283507102270739,23.760261760209687,14.200090607002494,39.446,38.997,38.349,38.98,38.647,1766332745.3444312
trojan_io,8881370.659301758,117127164.52978516,4359335.373504639,27642028.025390625,90507354.40966797,0.016104890037878086,1457610.990386963,0.08667891002040616,19363507.903808594,223393532.5126953,39.556899149436504,0.5690377212304156,321596074.39453125,532396202.41015625,1.655481035993671,19.98087284376379,14.300098993000574,39.446,39.006,38.339,38.98,38.647,1766332745.4445345
trojan_io,8957710.044677734,123327199.14453125,4306997.663757324,28279106.321655273,95298290.24804688,0.013058362463421139,1244439.616203308,0.07763473451610024,17940458.64123535,231088040.07714844,33.995171579532325,0.5882358319649938,314201646.2792969,560578177.9296875,1.7841350755730419,21.883080746163614,14.40008497999952,39.441,39.012,38.322,38.977,38.601,1766332745.5445106
trojan_io,8957710.044677734,123327199.14453125,4306997.663757324,28279106.321655273,95298290.24804688,0.013058362463421139,1244439.616203308,0.07763473451610024,17940458.64123535,231088040.07714844,33.995171579532325,0.5882358319649938,314201646.2792969,560578177.9296875,1.7841350755730419,21.883080746163614,14.50017976899835,39.441,39.015,38.331,38.977,38.601,1766332745.6445596
trojan_io,7762031.496154785,104552221.74609375,3771154.727508545,24326460.755615234,80790353.16748047,0.013705873362702873,1107302.3494415283,0.09326323864821766,18435370.798583984,197670283.23046875,33.0026107232552,0.4914280748926103,291199528.2734375,475237371.57421875,1.631999112058894,20.274576110881753,14.600090943997202,39.441,39.015,38.331,38.977,38.601,1766332745.7443824
trojan_io,8287311.752258301,109574336.77441406,4062650.27154541,25814763.84753418,84671078.4165039,0.014080942368149088,1192248.5754318237,0.08320729810849001,17370708.849853516,208764245.98242188,31.921030583791435,0.7422130810409726,292360166.109375,498065167.15625,1.703601327719586,21.25461421685759,14.700096448003023,39.466,39.012,38.319,38.986,38.574,1766332745.844565
trojan_io,8474755.278076172,111696481.40917969,4160992.0026550293,26371243.908569336,86310917.45263672,0.01402469015253152,1210483.874053955,0.09364835312053889,19955529.833129883,213090024.20410156,38.04581348085776,0.6338914191182994,299666164.0996094,507711279.1328125,1.6942562756736483,22.21048581285868,14.800213212001836,39.466,39.012,38.319,38.986,38.574,1766332745.9447215
trojan_io,9474922.528503418,123402318.19970703,4679257.046600342,29369945.865356445,95356336.79052734,0.01614340753054178,1539376.2054290771,0.09182142739184006,21724662.3046875,236596869.83496094,33.50542384153232,0.5522179656472872,325807834.6855469,560919628.1796875,1.7216271938980796,21.297320886864327,14.900272225997469,39.466,39.025,38.307,38.986,38.574,1766332746.0449061
trojan_io,10221396.391174316,128074228.39013672,5146362.604064941,31295352.654907227,98966449.21044922,0.015337806342080446,1517928.2323532104,0.08771525533528311,21895627.350219727,249621656.64941406,34.98441641847603,0.5881293426973571,346606949.3886719,582155583.5917969,1.6795842801726104,21.948631297214888,15.000370357003703,39.477,39.032,38.313,38.994,38.552,1766332746.1452534
trojan_io,10431578.524353027,135039938.296875,5167158.769897461,32272118.031982422,104349043.22949219,0.014763092938471849,1540514.6232376099,0.08131408910827906,21106816.37109375,259571454.37597656,34.98818138591014,0.5670769807948091,356490649.5527344,613817901.3496094,1.7218345056728044,19.723960471106693,15.100222332002886,39.477,39.025,38.315,38.994,38.552,1766332746.2447145
trojan_io,12385345.076416016,146336220.73242188,6428166.301208496,37239873.783081055,113077988.7475586,0.016042719300825972,1814078.4325790405,0.09244021632953532,27050384.052978516,292625711.265625,43.20700715947896,0.6372786143510893,404510155.20703125,665164639.6933594,1.6443706817519161,22.282387398649007,15.200097676999576,39.477,39.023,38.325,38.994,38.552,1766332746.344419
trojan_io,12839409.204406738,149619168.13183594,6712810.305541992,38444990.28515625,115614811.73828125,0.014130739607981987,1633722.7994995117,0.08806013802462712,26509526.370239258,301038891.8857422,39.193032902199775,0.6165789149636112,414922102.7324219,680087127.8710938,1.6390718243074014,20.875134783796966,15.300087353003619,39.468,39.008,38.325,38.987,38.538,1766332746.444424
trojan_io,10949402.72454834,135831283.77685547,5540995.07522583,33419335.237182617,104960537.46386719,0.014376319205698925,1508946.1905822754,0.09181479646097508,24411999.439086914,265883064.38671875,37.062930944841355,0.6689402829433675,391837607.08203125,617414926.2597656,1.575690834929251,21.13423563935794,15.40009290099988,39.468,39.014,38.328,38.987,38.538,1766332746.5444295
trojan_io,11001839.184326172,138309481.83007812,5530054.26272583,33719972.415527344,106875508.68652344,0.016231498664434307,1734749.6765060425,0.10428011449537886,28071015.540283203,269188576.1357422,44.653170549776405,0.6654762704347377,372731208.6347656,628679462.8632812,1.6866831869700396,24.181437171180733,15.500187735997315,39.468,39.015,38.308,38.987,38.538,1766332746.6445634
trojan_io,9886959.602722168,127095493.8671875,4914444.21975708,30518449.743774414,98210154.35205078,0.013658252309131987,1341379.0674591064,0.08503052381156045,20834632.596435547,245025335.16796875,39.7495629012119,0.6291337883012602,350573303.48828125,577706790.3066406,1.6478915666376515,21.55435891158413,15.600137107001501,39.467,39.015,38.308,38.98,38.501,1766332746.7444384
trojan_io,18729264.309387207,248633044.05126953,9174067.977081299,58417781.65991211,192125534.03955078,0.016320441444203214,3135573.5282287598,0.0971326579237287,45935290.861450195,472912940.33691406,77.10427027009428,1.2470275694831798,673882766.5800781,1130150200.2324219,1.677072417162229,41.03127913561184,15.700105451003765,39.467,39.007,38.307,38.98,38.501,1766332746.8445117
trojan_io,8469732.578125,106299436.75292969,4260892.40512085,25945549.494506836,82140473.85449219,0.012390425652796713,1017755.4343795776,0.08985707926808457,18603688.78930664,207036428.7470703,33.07212544535287,0.5514598146692151,305687982.4941406,483179257.96875,1.5806288949485003,18.6044844154967,15.800085740003851,39.467,39.019,38.307,38.98,38.501,1766332746.9444237
trojan_io,8615725.22467041,110466898.40332031,4288094.791259766,26572401.747070312,85360785.12988281,0.01611493002186472,1375583.0789794922,0.08297366953304366,17690116.713500977,213201571.20996094,35.158072967780754,0.46191674744477496,289266924.4375,502122265.46875,1.7358440355569937,20.2466603993671,15.900093903997913,39.473,39.019,38.307,38.987,38.472,1766332747.044453
trojan_io,11722244.172729492,142340352.3232422,5997689.03314209,35541378.51306152,109990272.24951172,0.013394507051074965,1473265.4771957397,0.10779534783080613,30314978.32434082,281227148.7998047,39.752627833746374,0.7296389629009354,382044697.0078125,647001601.46875,1.6935233142511577,21.71031026961282,16.000163058997714,39.473,39.034,38.292,38.987,38.472,1766332747.1445282
trojan_io,11956556.880065918,147519353.37109375,6067544.9599609375,36431328.3293457,113992227.60498047,0.015656361277134736,1784703.4981689453,0.10243798214443127,29650002.358398438,289443444.0986328,38.266290267929435,0.6471007372019812,381236478.8769531,670542515.3242188,1.758862418673847,21.997971011558548,16.100197740997828,39.473,39.038,38.284,38.987,38.472,1766332747.2445722
trojan_io,11339238.012878418,140790848.69433594,5735705.14743042,34618676.5,108792928.5366211,0.01679850764218663,1827558.8414382935,0.09406025045040561,25912350.537841797,275486727.0048828,43.289933590684086,0.5686253494895936,366564263.1542969,639958403.15625,1.7458286785770878,19.881290228338912,16.200107971999387,39.466,39.04,38.284,38.984,38.466,1766332747.3454382
trojan_io,11339238.012878418,140790848.69433594,5735705.14743042,34618676.5,108792928.5366211,0.01679850764218663,1827558.8414382935,0.09406025045040561,25912350.537841797,275486727.0048828,43.289933590684086,0.5686253494895936,366564263.1542969,639958403.15625,1.7458286785770878,19.881290228338912,16.300221546000103,39.466,39.054,38.273,38.984,38.466,1766332747.4445727
trojan_io,9902752.685119629,124458545.82861328,4978283.22555542,30348739.927612305,96172512.68603516,0.015716722368643146,1511516.6813812256,0.07958068920068509,19279138.638305664,242259005.6953125,38.11413518758491,0.6104288870883465,356185786.52734375,565720662.8574219,1.5882741093431938,21.526825757115148,16.40010829899984,39.466,39.052,38.275,38.984,38.466,1766332747.5445287
trojan_io,10263725.46295166,129281435.66845703,5153979.6957092285,31477017.001586914,99899291.19824219,0.017513365887315634,1749572.8386383057,0.09889465641155304,24862902.568603516,251407947.3125,35.40888373483904,0.5832039075903594,340952316.2792969,587642889.4003906,1.7235339410893251,22.550728829577565,16.50019233099738,39.455,39.052,38.275,38.98,38.438,1766332747.6445818
trojan_io,9838481.07434082,127055401.16992188,4879195.241333008,30413662.48376465,98179173.63134766,0.014552700951306693,1428772.153503418,0.0981148580845984,23986359.186401367,244472240.5419922,41.5004790185485,0.6089186517383496,345897960.37890625,577524550.7714844,1.6696384972575378,17.92584173940122,16.600142617004167,39.455,39.024,38.291,38.98,38.438,1766332747.7446082
trojan_io,8271701.994934082,106064038.78515625,4116716.8700561523,25511993.182739258,81958575.42480469,0.015753047602258735,1291097.3400802612,0.08630412876972439,17666234.96850586,204697448.66601562,34.91571915359236,0.5082494099078758,303851594.2988281,482109267.2050781,1.5866603179015721,18.431582731194794,16.700110810998012,39.455,39.026,38.29,38.98,38.438,1766332747.8446352
trojan_io,8851822.278076172,107068024.0834961,4538185.166900635,26806258.380126953,82734382.24658203,0.014437902244483108,1194510.92313385,0.09032987071760844,19140804.377441406,211898945.77929688,36.21568499645218,0.5580272434017388,304538842.1484375,486672836.7441406,1.5980649079467106,22.379152050358243,16.800116983999033,39.454,39.025,38.298,38.979,38.417,1766332747.9446125
trojan_io,8621660.495483398,105059477.50683594,4403260.221374512,26168897.91064453,81182323.52832031,0.014953981369686859,1213998.953590393,0.09173626208035131,19012467.121826172,207251382.28515625,34.5810509333387,0.571935625441256,292368477.1484375,477543079.5761719,1.633360354829635,19.73630999017041,16.900126211003226,39.454,39.02,38.279,38.979,38.417,1766332748.0447266
trojan_io,9208180.009643555,113146626.17578125,4682641.994506836,28021446.78894043,87431483.86328125,0.013468872935390194,1177603.5467071533,0.10027048043968327,22299722.618408203,222395689.34570312,34.76835383172147,0.5600757525244262,309482287.1640625,514302846.25390625,1.6618167422979668,20.97129130095709,17.000120955002785,39.454,39.019,38.281,38.979,38.417,1766332748.1449163
trojan_io,8543807.143615723,105052008.44238281,4343323.750823975,26004994.656982422,81176551.97802734,0.01495855965986987,1214284.2957458496,0.10321929758452345,21307191.517333984,206426433.97070312,32.55001424532384,0.5094448508170899,305728153.7734375,477509129.2832031,1.5618748989570173,23.051565911620855,17.10011396399932,39.44,39.028,38.284,38.97,38.408,1766332748.2446737
trojan_io,10509884.630249023,130355100.00634766,5319070.384643555,32076024.399536133,100728940.9140625,0.013826328339443614,1392711.4103622437,0.08037310135643166,20509915.921020508,255183831.09375,38.211361293448135,0.530941875615099,352540648.7363281,592523181.8476562,1.680723014414192,24.60532631992828,17.200113662998774,39.44,39.028,38.284,38.97,38.408,1766332748.3446088
trojan_io,13595718.782287598,130919472.98095703,7655426.919006348,33100090.90625,101165047.30371094,0.01427392837960341,1444022.6397323608,0.13256700528174764,34562155.96899414,260714616.69921875,103.27407996915281,0.8067176927615947,390545536.2578125,595088513.5507812,1.5237365641223022,41.67628086195327,17.30010461100028,39.44,39.026,38.296,38.97,38.408,1766332748.4445162
trojan_io,34437850.405822754,323179274.0283203,19706623.12548828,83547213.22998047,249729439.02197266,0.016728710383654234,4177651.4596710205,0.13147866263215774,85826054.75756836,652775538.1699219,210.82112479722127,1.9373107549654378,892290436.5058594,1468996700.1289062,1.6463212425332991,66.07579165417701,17.400154087001283,39.442,39.025,38.321,38.981,38.404,1766332748.5445957
trojan_io,17004711.20831299,153775664.89794922,9962091.36340332,41050990.818115234,118826650.1484375,0.015916877139916106,1891349.1913604736,0.13764496652074748,43646090.37243652,317091801.2890625,111.20268842810765,0.9250281980348518,448004666.4980469,698980294.9902344,1.5602076211705747,35.992580471909605,17.500130182001158,39.442,39.025,38.321,38.981,38.404,1766332748.6445818
trojan_io,20088951.60736084,179845028.31103516,11845326.60824585,48432941.42492676,138971158.24023438,0.01766940435984037,2455537.589302063,0.13259083933731172,49451224.142333984,372961091.35058594,113.52779900282621,1.0634791932388907,478726297.6621094,817477401.4140625,1.7076091399329134,37.03652501036413,17.600097317998006,39.442,39.046,38.323,38.981,38.404,1766332748.744484
trojan_io,19243981.336853027,167241898.7211914,11567233.467529297,46219607.65490723,129232376.28466797,0.016505169368059357,2133002.258415222,0.13476836080103186,47536643.11022949,352728510.0722656,109.60053085722029,0.9684577575208095,479766083.859375,760190448.7324219,1.5845022695586013,41.960623515886255,17.700113519000297,39.439,39.059,38.32,38.989,38.396,1766332748.844639
trojan_io,19243981.336853027,167241898.7211914,11567233.467529297,46219607.65490723,129232376.28466797,0.016505169368059357,2133002.258415222,0.13476836080103186,47536643.11022949,352728510.0722656,109.60053085722029,0.9684577575208095,479766083.859375,760190448.7324219,1.5845022695586013,41.960623515886255,17.800083608999557,39.439,39.07,38.31,38.989,38.396,1766332748.9444127
trojan_io,17499994.949768066,155623487.93408203,10363297.281433105,42154656.81530762,120254513.4038086,0.01406891214470166,1691850.1840820312,0.14044012578889067,45496140.87133789,323954002.57421875,117.72072989330627,1.0449294580539572,480860935.65625,707379490.609375,1.471068739746942,38.20045116113033,17.900094632997934,39.439,39.07,38.31,38.989,38.396,1766332749.0445445
trojan_io,19587968.286315918,173437155.7578125,11632313.358825684,47157875.97668457,134019620.35839844,0.015701647882672354,2104328.8882369995,0.13864292554798635,50178409.20239258,361925493.1621094,130.62200210173614,1.0551026302528044,482592754.8691406,788350707.9902344,1.6335734426929032,39.72190694732126,18.000084610997874,39.438,39.07,38.289,38.983,38.404,1766332749.1444964
trojan_io,20510019.840148926,180122081.19921875,12244536.110839844,49325988.517822266,139185244.56298828,0.014189804925006657,1975011.468788147,0.13043005601339538,49254017.6920166,377627819.8251953,136.1862190279644,1.0120827352475317,497877720.21484375,818736732.7246094,1.6444534460616331,37.45516485150438,18.100116547000653,39.438,39.07,38.289,38.983,38.404,1766332749.2446125
trojan_io,20034483.1272583,170641132.14453125,12202117.515289307,47996857.33496094,131859056.65722656,0.012851896607442004,1694638.9629135132,0.13346046416340573,48591210.43798828,364086928.234375,115.81877837772481,1.0302533452704665,504511270.1640625,775641509.7480469,1.5374116607857249,41.01713582628872,18.200100986003235,39.438,39.055,38.277,38.983,38.404,1766332749.3445506
trojan_io,20653864.285705566,175822824.03222656,12583766.29083252,49477436.404663086,135863091.29785156,0.016088346066453985,2185812.430458069,0.14356442678772213,53873746.58068848,375258326.77441406,112.51428139745258,1.0182948647889134,496091749.84375,799194654.6933594,1.6109815471534756,40.66252134181559,18.300103941000998,39.43,39.038,38.271,38.965,38.416,1766332749.4444506
trojan_io,18213831.451782227,155281461.71240234,11086314.113830566,43640256.95178223,119990220.4140625,0.017907126681403377,2148680.077484131,0.14597629363868192,48337605.544677734,331133256.91308594,105.9824024096597,0.8931431468263327,463312613.390625,705824825.9648438,1.52343106050893,41.66885474382434,18.40021436099778,39.43,39.042,38.277,38.965,38.416,1766332749.544775
trojan_io,16887962.840942383,147094369.3798828,10136336.63217163,40572452.44177246,113663830.88427734,0.016264305659783856,1848663.2879638672,0.13734361675089654,42554544.20812988,309839985.39453125,114.24943333421834,1.0308677398934378,465387643.140625,668610769.9082031,1.4366749520811206,38.48753578378819,18.500177424997673,39.43,39.025,38.27,38.965,38.416,1766332749.6447234
trojan_io,19757245.540771484,167286287.15283203,12080244.995025635,47297937.748291016,129266676.43603516,0.015194563182646096,1964150.6825180054,0.14013370947905962,50189230.40136719,358152443.0341797,110.60366351227276,0.9675747145411151,483528342.2636719,760392214.3300781,1.5725907829316657,45.75034468411468,18.6001150459997,39.427,39.025,38.27,38.958,38.395,1766332749.7446554
trojan_io,20518625.8258667,172522167.28320312,12603808.727264404,49078311.77746582,133312583.8100586,0.01606963825104325,2142284.9961395264,0.13437427794819057,49834343.837402344,370862226.0029297,121.245542478282,0.8488814912598173,485448526.625,784191669.4707031,1.6153961263878274,38.541814987082034,18.700239085999783,39.427,39.033,38.256,38.958,38.395,1766332749.8451614
trojan_io,19546351.773254395,165287722.5126953,11961441.22531128,46785623.388427734,127722331.03222656,0.01721207846986303,2198366.7840805054,0.1317949353103687,46673511.72766113,354137369.6777344,115.50981622841209,1.1000827534262498,473657113.6152344,751307829.6015625,1.5861850440018346,38.42735529562924,18.800143172004027,39.427,39.033,38.256,38.958,38.395,1766332749.9450033
trojan_io,18371773.447143555,156143354.296875,11205254.426849365,44001739.89953613,120656228.3203125,0.01685439240451651,2033587.4181594849,0.1291653315000663,43085357.05395508,333567502.6230469,108.54824224440381,0.8752705780934775,460833979.5214844,709742519.53125,1.5401262733885737,38.53036680736113,18.900084852000873,39.424,39.009,38.277,38.955,38.432,1766332750.0446181
trojan_io,36347005.78088379,319767882.0708008,21678861.860839844,87433154.85742188,247093363.41796875,0.01418559316174492,3505165.9264144897,0.13268775080106038,88864202.2631836,669724233.9755859,226.83968249941245,1.861209619230067,914870700.0332031,1453490373.0488281,1.588738575840364,75.53710587520618,19.00019314000383,39.424,39.002,38.277,38.955,38.432,1766332750.144608
trojan_io,20125981.126159668,180558315.65039062,11851025.833251953,48535565.84692383,139522334.82080078,0.014156468928025596,1975143.59765625,0.1388808811504173,51940472.92443848,373992967.8886719,112.1170319064986,0.9850420856491837,482700289.265625,820719616.5917969,1.7002675052058303,39.23869902337901,19.100217797997175,39.424,39.003,38.267,38.955,38.432,1766332750.2447577
trojan_io,13866798.419433594,156452521.9345703,7377110.888885498,41125994.87487793,120895130.5859375,0.014619469364583764,1767422.6579284668,0.09837563003238975,31422516.766601562,319413626.6904297,42.208100935677066,0.7276371021616796,441411211.2578125,711147826.9765625,1.6110778540266992,22.975813126307912,19.20020576100069,39.413,39.003,38.267,38.944,38.438,1766332750.3448172
trojan_io,13866798.419433594,156452521.9345703,7377110.888885498,41125994.87487793,120895130.5859375,0.014619469364583764,1767422.6579284668,0.09837563003238975,31422516.766601562,319413626.6904297,42.208100935677066,0.7276371021616796,441411211.2578125,711147826.9765625,1.6110778540266992,22.975813126307912,19.300276923000638,39.413,38.985,38.275,38.944,38.438,1766332750.4446497
trojan_io,13449554.517456055,158079921.28222656,6999854.164337158,40375842.58288574,122152666.4453125,0.017647561140982433,2155696.6496276855,0.09366654026212322,29677908.74194336,316846428.3925781,42.63825749279931,0.6461255390495353,433716940.5800781,718545096.7382812,1.6567143902132517,21.667046929476783,19.40025207999861,39.413,38.985,38.259,38.944,38.438,1766332750.5449188
trojan_io,11738431.906616211,138255635.74365234,6102573.452819824,35261129.826416016,106833900.34716797,0.01836807472838506,1962333.0651016235,0.09196247263899017,25460288.975708008,276855202.4003906,41.09573267097585,0.6943879427453794,394692892.2207031,628434707.9257812,1.5922118698159253,19.23839179915376,19.500110398003017,39.415,38.99,38.273,38.945,38.419,1766332750.6447132
trojan_io,10893432.367980957,133371659.4350586,5549944.983703613,33112713.036254883,103059918.65429688,0.016784017424551836,1729759.4704666138,0.07776918800502436,20419166.323486328,262561135.6796875,42.16017690883018,0.657944187609246,383734647.6425781,606234815.6132812,1.579828194658999,22.630583088379353,19.600173040998925,39.415,38.99,38.273,38.945,38.419,1766332750.7444527
trojan_io,10554107.351928711,128977313.40917969,5382216.882751465,32062815.755859375,99664287.63427734,0.016960541720872493,1690360.3085021973,0.08626340002274685,21920889.565551758,254115761.25878906,41.55516534415074,0.6732379694512929,362606915.73046875,586260515.4960938,1.6167935305786338,21.30451250146143,19.700124105002033,39.415,39.008,38.267,38.945,38.419,1766332750.844704
trojan_io,10166922.514831543,123939185.52294922,5191378.17074585,30862991.5748291,95771188.81347656,0.012497099319174768,1196862.058517456,0.08944668230044592,21865469.33996582,244452547.34570312,41.361164739122614,0.6032551326425164,351023172.0,563359934.1953125,1.6049081061671693,21.74096618965268,19.800281340001675,39.42,39.008,38.267,38.953,38.393,1766332750.9456298
trojan_io,10616618.555358887,132057722.51269531,5365228.008178711,32430912.68713379,102044603.75976562,0.015252438629676188,1556429.0563354492,0.09922336914073838,25619130.94104004,258196543.44433594,39.17249074857682,0.5843261218578846,354475804.48046875,600262375.0585938,1.693380387240697,21.859270532033406,19.90024007899774,39.42,38.985,38.272,38.953,38.393,1766332751.0449128
trojan_io,11099734.872619629,139769268.4633789,5574641.238922119,34037639.26489258,108003525.63085938,0.013815592913790174,1492132.7433700562,0.09427798387279002,25628392.637939453,271838573.3886719,42.25052701914683,0.6502680074554519,372392106.7714844,635314856.6503906,1.7060373866631036,22.417709294590168,20.000281255997834,39.42,38.985,38.272,38.953,38.393,1766332751.144863
trojan_io,10223567.483764648,131291050.625,5084290.283081055,31547355.258789062,101452175.48291016,0.014248242734252521,1445515.2221984863,0.0846671896587505,21439525.397338867,253221176.74804688,36.947529586497694,0.652608025171503,341232109.73046875,596777502.8417969,1.7488902299176283,21.625222088652663,20.10009436999826,39.421,38.978,38.276,38.944,38.36,1766332751.2444685
trojan_io,9284821.075500488,124429547.81933594,4522036.1512146,29050149.291381836,96150105.13330078,0.016033077991239392,1541582.1344680786,0.09087807920427979,21424049.424316406,235744963.05273438,39.47226182627492,0.5743477185678785,337628897.01171875,565588853.7246094,1.6751790463746306,20.7610031303484,20.200224453001283,39.421,38.984,38.287,38.944,38.36,1766332751.3447187
trojan_io,9626642.073913574,128737505.28759766,4693304.718963623,30098637.62475586,99478981.35839844,0.016144762395367163,1606064.517364502,0.09175883517149545,22400209.482055664,244120464.69628906,37.05553402681835,0.5856293114811706,340908244.53125,585170478.5800781,1.716504332081172,22.54739921214059,20.300195643001643,39.421,38.984,38.287,38.944,38.36,1766332751.4447637
trojan_io,8796249.655334473,122839266.50097656,4201248.954284668,27902844.951782227,94921251.38720703,0.013210284060452316,1253936.6941986084,0.07809559763321654,17872323.80102539,228851873.12304688,36.6911681026686,0.5751844625810918,333740257.47265625,558360302.2773438,1.673038507567793,17.37991721276194,20.4003077640009,39.42,38.997,38.281,38.951,38.329,1766332751.5449703
trojan_io,10178599.332519531,133720754.26953125,5005442.297790527,31639916.760375977,103329673.75390625,0.010242110469942679,1058313.9334106445,0.08089497903245306,20664706.642089844,255451041.45214844,40.71714548161253,0.6852850381692406,356942858.6386719,607821610.3164062,1.7028541000499335,20.201941109262407,20.50007721500151,39.42,38.985,38.277,38.951,38.329,1766332751.644373
trojan_io,18303104.938049316,248009616.6225586,8867867.003723145,57475785.064697266,191643794.66308594,0.01410992545268637,2704079.6561660767,0.08059111982371035,37696460.482421875,467749555.59472656,77.53631376312114,1.1323772553296294,637813281.609375,1127316439.1933594,1.7674709381228875,43.027017235406674,20.600205406997702,39.42,38.992,38.286,38.951,38.329,1766332751.744759
trojan_io,8145665.235290527,111259506.99072266,3931307.3950805664,25647231.80065918,85973255.40185547,0.012714255038929069,1093085.8957061768,0.07876999140216354,16474914.166870117,209152164.08691406,31.682249512989074,0.5617314704140881,298290344.7890625,505725031.7753906,1.6954120058194193,16.001044701202773,20.70011462399998,39.428,38.992,38.286,38.953,38.289,1766332751.8446147
trojan_io,8136052.970825195,113150125.3071289,3893448.714569092,25772498.388916016,87434187.73730469,0.014279430677058863,1248510.4225997925,0.08458089742707078,17859551.862426758,211153492.16796875,33.67369316355325,0.5814856382676226,306094945.4375,514318751.3964844,1.6802588839269172,18.808323842124082,20.800238862997503,39.428,38.993,38.276,38.953,38.289,1766332751.9447608
